ANÁLISIS LÉXICO - algoritmos/algoritmo_Fernando.php
Contribución de: fzavala2003
Fecha: 21/06/2025 22:52:56
============================================================

ESTADO DEL ANÁLISIS:  ANÁLISIS EXITOSO

TOKENS ENCONTRADOS:
----------------------------------------
  1. Token: TAG_INICIO      | Valor: '<?php' | Línea: 101
176. Token: PUNTO_COMA      | Valor: ';' | Línea: 143
177. Token: ECHO            | Valor: 'echo' | Línea: 144
178. Token: CADENA          | Valor: '"\nPromedio de edad: "' | Línea: 144
179. Token: PUNTO           | Valor: '.' | Línea: 144
180. Token: VARIABLE        | Valor: '$promedio' | Línea: 144
181. Token: PUNTO           | Valor: '.' | Línea: 144
182. Token: CADENA          | Valor: '"\n"' | Línea: 144
183. Token: PUNTO_COMA      | Valor: ';' | Línea: 144
184. Token: FUNCTION        | Valor: 'function' | Línea: 147
185. Token: IDENTIFICADOR   | Valor: 'sumar' | Línea: 147
186. Token: PAREN_IZQ       | Valor: '(' | Línea: 147
187. Token: VARIABLE        | Valor: '$num1' | Línea: 147
188. Token: COMA            | Valor: ',' | Línea: 147
189. Token: VARIABLE        | Valor: '$num2' | Línea: 147
190. Token: PAREN_DER       | Valor: ')' | Línea: 147
191. Token: LLAVE_IZQ       | Valor: '{' | Línea: 147
192. Token: VARIABLE        | Valor: '$resultado' | Línea: 148
193. Token: ASIGNAR         | Valor: '=' | Línea: 148
194. Token: VARIABLE        | Valor: '$num1' | Línea: 148
195. Token: MAS             | Valor: '+' | Línea: 148
196. Token: VARIABLE        | Valor: '$num2' | Línea: 148
197. Token: PUNTO_COMA      | Valor: ';' | Línea: 148
198. Token: RETURN          | Valor: 'return' | Línea: 149
199. Token: VARIABLE        | Valor: '$resultado' | Línea: 149
200. Token: PUNTO_COMA      | Valor: ';' | Línea: 149
201. Token: LLAVE_DER       | Valor: '}' | Línea: 150

ESTADÍSTICAS LÉXICAS:
-------------------------
Total de tokens: 201
Tipos únicos de tokens: 28

FRECUENCIA DE TOKENS:
--------------------
ARRAY_ASOCIATIVO: 10
AS             : 1
ASIGNAR        : 11
CADENA         : 27
COMA           : 12
CORCHETE_DER   : 13
CORCHETE_IZQ   : 13
DEFINE         : 1
DIVIDIR        : 1
ECHO           : 5
ELSE           : 2
FOREACH        : 1
FUNCTION       : 1
IDENTIFICADOR  : 3
IF             : 2
LLAVE_DER      : 6
LLAVE_IZQ      : 6
MAS            : 3
MAYOR          : 1
MAYOR_IGUAL    : 1
NUMERO         : 11
PAREN_DER      : 6
PAREN_IZQ      : 6
PUNTO          : 6
PUNTO_COMA     : 18
RETURN         : 1
TAG_INICIO     : 1
VARIABLE       : 32

============================================================
INFORMACIÓN ADICIONAL:
-------------------------
Archivo analizado: algoritmos/algoritmo_Fernando.php
Análisis léxico completado sin errores
Todos los tokens fueron reconocidos correctamente
